year,programa,subprograma,proyecto,actividad,grupo,subgrupo,renglon,departamento,municipio,fuenteag,ejecucioncuanti,ejecucioncuali1,rengloncuali,ejecucioncuali
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1304,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1305,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1306,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1308,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1309,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1310,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1311,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1312,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1315,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1316,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1317,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1319,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1320,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1322,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1323,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1326,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1327,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1328,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1329,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1330,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1331,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1332,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1401,20,99.99999281,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1402,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1403,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1404,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1406,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1407,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1408,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1409,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1410,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1412,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1413,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1414,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1417,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1418,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1419,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1420,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,14,1421,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,15,1501,20,99.99800762,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1601,20,99.99995368,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1604,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1605,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1606,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1608,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1609,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1610,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1611,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1612,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1613,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1614,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1615,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1616,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,16,1617,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1701,20,99.9999471,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1702,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1703,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1704,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1705,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1706,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1707,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1709,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1710,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,17,1712,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,18,1801,20,99.99989293,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,18,1802,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,18,1803,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,20,2001,20,99.70617284,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,21,2101,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 002 000,100,120,122,22,2201,20,0,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,1,101,20,100,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,3,301,20,47.47432582,Media,>43.6194<=67.8947,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,4,401,20,96.56377899,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,5,501,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,6,601,20,100,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,7,701,20,96.70400689,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,8,801,20,96.46032832,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,9,901,20,97.72727273,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,10,1001,20,85.18518519,Alta,>67.8947<=89.550,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,11,1101,20,97.38372093,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,12,1201,20,71.93548387,Alta,>67.8947<=89.550,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,13,1301,20,94.57746479,Muy alta,>89.5550<=100,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,14,1401,20,93.10810811,Muy alta,>89.5550<=100,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,15,1501,20,97.37991266,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,16,1601,20,90.36120592,Muy alta,>89.5550<=100,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,17,1701,20,82.5,Alta,>67.8947<=89.550,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,18,1801,20,96.13130129,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,20,2001,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,21,2101,20,-1,Muy baja,<=16.1818,baja
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,22,2201,20,97.56711409,Muy alta,>89.5550<=100,alta
2018,12,12 02,12 02 000,12 02 000 004 000,100,180,185,22,2202,20,-1,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,120,122,16,1601,10,-1,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,120,122,16,1607,10,-1,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,120,122,16,1609,10,-1,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,120,122,16,1613,10,-1,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,3,309,10,62.25165563,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,9,901,10,61.2257661,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,9,902,10,62.76808693,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,12,1201,10,100,Muy alta,>89.5550<=100,alta
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,12,1202,10,49.47491249,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,13,1301,10,50.020008,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,13,1302,10,95.55555556,Muy alta,>89.5550<=100,alta
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,22,2201,10,54.28571429,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,100,180,185,22,2202,10,45,Media,>43.6194<=67.8947,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,240,241,1,101,10,5.511618426,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,240,242,1,101,10,2.373809524,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,240,243,1,101,10,10.93670886,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,240,244,1,101,10,8.964244898,Muy baja,<=16.1818,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,290,291,1,101,10,19.41923077,Baja,>16.1818<=43.6194,baja
2018,12,12 05,12 05 000,12 05 000 001 000,200,290,293,1,101,10,7.174887892,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,121,1,101,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,1,101,10,0.463231036,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,3,301,10,63.11815539,Media,>43.6194<=67.8947,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,4,401,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,5,501,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,6,601,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,7,701,10,57.47070707,Media,>43.6194<=67.8947,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,8,801,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,9,901,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,10,1001,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,11,1101,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,12,1201,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,13,1301,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,14,1401,10,51.04245165,Media,>43.6194<=67.8947,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,15,1501,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,16,1601,10,73.70234972,Alta,>67.8947<=89.550,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,16,1607,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,17,1701,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,18,1801,10,73.70330069,Alta,>67.8947<=89.550,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,18,1803,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,20,2001,10,73.70204479,Alta,>67.8947<=89.550,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,21,2101,10,73.70257818,Alta,>67.8947<=89.550,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,120,122,22,2201,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,140,141,1,101,10,89.16666667,Alta,>67.8947<=89.550,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,1,101,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,1,101,60,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,1,108,10,99.85294118,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,3,308,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,4,406,10,99.88357843,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,7,704,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,10,1004,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,11,1104,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,13,1301,10,99.84313725,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,13,1302,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,14,1401,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,16,1602,10,97.91666667,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,18,1801,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,19,1901,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,185,22,2201,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,1,101,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,3,301,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,4,401,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,5,501,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,6,601,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,7,701,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,8,801,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,9,901,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,10,1001,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,11,1101,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,180,189,12,1201,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,100,190,199,1,101,10,0,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,230,233,1,101,10,100,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,200,230,239,1,101,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,240,241,1,101,10,27.3381295,Baja,>16.1818<=43.6194,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,240,242,1,101,10,55,Media,>43.6194<=67.8947,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,240,243,1,101,10,34.07407407,Baja,>16.1818<=43.6194,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,240,244,1,101,10,99.82978723,Muy alta,>89.5550<=100,alta
2018,13,13 00,13 00 000,13 00 000 002 000,200,260,267,1,101,10,-1,Muy baja,<=16.1818,baja
2018,13,13 00,13 00 000,13 00 000 002 000,200,290,291,1,101,10,99.93344426,Muy alta,>89.5550<=100,alta
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,1,101,10,69.30808789,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,7,701,10,88.1983859,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,8,802,10,48.75,Media,>43.6194<=67.8947,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,9,901,10,86.35771679,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,12,1201,10,94.00518471,Muy alta,>89.5550<=100,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,13,1301,10,83.4035047,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,13,1317,10,0,Muy baja,<=16.1818,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,13,1326,10,-1,Muy baja,<=16.1818,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,14,1401,10,86.58592602,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,14,1406,10,93.5,Muy alta,>89.5550<=100,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,16,1601,10,78.98366894,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,17,1701,10,46.875,Media,>43.6194<=67.8947,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,185,20,2007,10,80.49056604,Alta,>67.8947<=89.550,baja
2018,14,14 01,14 01 000,14 01 000 002 000,100,180,189,1,101,10,0,Muy baja,<=16.1818,baja
2018,14,14 01,14 01 000,14 01 000 002 000,200,240,243,1,101,10,0,Muy baja,<=16.1818,baja
2018,14,14 01,14 01 000,14 01 000 002 000,200,240,244,1,101,10,12.26666667,Muy baja,<=16.1818,baja
2018,14,14 01,14 01 000,14 01 000 002 000,200,290,291,1,101,10,17.1875,Baja,>16.1818<=43.6194,baja
2018,14,14 01,14 01 000,14 01 000 002 000,200,290,293,1,101,10,86.53350633,Alta,>67.8947<=89.550,baja
2018,22,22 01,22 01 000,22 01 000 002 000,100,120,122,1,101,10,0,Muy baja,<=16.1818,baja
2018,22,22 02,22 02 000,22 02 000 001 000,100,130,133,1,101,10,0,Muy baja,<=16.1818,baja
2018,5,05 00,05 00 000,05 00 000 008 000,100,190,195,1,101,10,95.85111111,Muy alta,>89.5550<=100,alta
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,322,1,101,10,98.96257637,Muy alta,>89.5550<=100,alta
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,324,1,101,10,67.28014184,Media,>43.6194<=67.8947,baja
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,325,1,101,10,-1,Muy baja,<=16.1818,baja
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,326,1,101,10,0,Muy baja,<=16.1818,baja
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,328,1,101,10,91.07735043,Muy alta,>89.5550<=100,baja
2018,5,05 00,05 00 000,05 00 000 008 000,300,320,329,1,101,10,34.95,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,11,1,101,10,37.61239505,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,11,7,701,10,41.66666667,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,13,1,101,10,41.66666667,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,14,1,101,10,41.61073826,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,15,1,101,10,40.71141007,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,10,15,7,701,10,41.66628624,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,20,22,1,101,10,39.17476017,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,20,26,1,101,10,35.71428571,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,20,27,1,101,10,41.66666667,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,71,1,101,10,49.07072446,Media,>43.6194<=67.8947,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,71,7,701,10,49.99044462,Media,>43.6194<=67.8947,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,72,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,72,7,701,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,73,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,73,7,701,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,0,70,79,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,110,113,1,101,10,39.50074419,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,120,121,1,101,10,25,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,120,122,1,101,10,62.64285714,Media,>43.6194<=67.8947,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,130,133,1,101,10,6.089375,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,130,134,1,101,10,8.2,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,130,136,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,140,141,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,140,142,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,160,162,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,160,165,1,101,10,41.57933719,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,160,168,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,1,101,10,80.5832,Alta,>67.8947<=89.550,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,9,901,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,12,1201,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,16,1601,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,18,1803,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,19,1903,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,185,22,2201,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,180,189,1,101,10,-1,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,1,190,191,1,101,10,97.53723529,Muy alta,>89.5550<=100,alta
2019,5,05 00,05 00 000,05 00 000 008 000,1,190,199,1,101,10,58.82714286,Media,>43.6194<=67.8947,baja
2019,5,05 00,05 00 000,05 00 000 008 000,2,210,211,1,101,10,42.21130221,Baja,>16.1818<=43.6194,baja
2019,5,05 00,05 00 000,05 00 000 008 000,2,230,239,1,101,10,50.4034,Media,>43.6194<=67.8947,baja
2019,5,05 00,05 00 000,05 00 000 008 000,2,240,241,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,2,240,242,1,101,10,0,Muy baja,<=16.1818,baja
2019,5,05 00,05 00 000,05 00 000 008 000,2,240,243,1,101,10,5.25,Muy baja,<=16.1818,baja
